id,timestamp,vehicle_id,traffic_density,network_quality,battery,speed,task_type,rl_decision,final_decision,adaptation_reason,explanation
1957,2026-06-24 16:31:03,vehicle_12,HIGH,MODERATE,66.53,18.02,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1958,2026-06-24 16:31:04,vehicle_15,HIGH,MODERATE,62.94,21.04,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1959,2026-06-24 16:31:05,vehicle_25,HIGH,MODERATE,41.8,11.07,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1960,2026-06-24 16:31:06,vehicle_12,MEDIUM,MODERATE,29.9,11.89,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1961,2026-06-24 16:31:08,vehicle_24,HIGH,MODERATE,87.17,21.28,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1962,2026-06-24 16:31:09,vehicle_25,MEDIUM,MODERATE,90.59,7.26,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1963,2026-06-24 16:31:09,vehicle_10,MEDIUM,MODERATE,32.17,13.85,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1964,2026-06-24 16:31:10,vehicle_5,LOW,MODERATE,72.63,15.56,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1965,2026-06-24 16:31:11,vehicle_18,MEDIUM,MODERATE,45.41,21.82,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1966,2026-06-24 16:31:12,vehicle_13,LOW,MODERATE,89.98,20.76,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1967,2026-06-24 16:31:13,vehicle_15,HIGH,MODERATE,20.09,11.21,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1968,2026-06-24 16:31:14,vehicle_26,MEDIUM,MODERATE,84.52,18.22,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1969,2026-06-24 16:31:16,vehicle_13,MEDIUM,MODERATE,78.29,10.58,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1970,2026-06-24 16:31:17,vehicle_2,HIGH,MODERATE,86.48,10.06,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1971,2026-06-24 16:31:18,vehicle_6,LOW,MODERATE,43.67,10.27,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1972,2026-06-24 16:31:19,vehicle_29,LOW,MODERATE,58.51,15.75,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1973,2026-06-24 16:31:20,vehicle_7,LOW,MODERATE,67.43,9.39,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1974,2026-06-24 16:31:21,vehicle_2,LOW,MODERATE,65.79,13.96,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1975,2026-06-24 16:31:22,vehicle_19,MEDIUM,MODERATE,96.65,7.61,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1976,2026-06-24 16:31:23,vehicle_21,MEDIUM,MODERATE,52.13,7.39,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1977,2026-06-24 16:31:24,vehicle_3,LOW,MODERATE,70.43,16.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1978,2026-06-24 16:31:25,vehicle_8,MEDIUM,MODERATE,45.48,7.6,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1979,2026-06-24 16:31:25,vehicle_25,MEDIUM,MODERATE,27.42,6.3,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1980,2026-06-24 16:31:26,vehicle_12,HIGH,MODERATE,78.97,18.27,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1981,2026-06-24 16:31:28,vehicle_20,HIGH,MODERATE,99.22,5.51,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1982,2026-06-24 16:31:28,vehicle_10,MEDIUM,MODERATE,31.58,18.55,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1983,2026-06-24 16:31:29,vehicle_10,MEDIUM,MODERATE,78.98,17.36,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1984,2026-06-24 16:31:30,vehicle_21,HIGH,MODERATE,33.22,17.0,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1985,2026-06-24 16:31:31,vehicle_28,MEDIUM,MODERATE,26.36,20.96,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1986,2026-06-24 16:31:32,vehicle_20,LOW,MODERATE,48.73,21.89,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1987,2026-06-24 16:31:33,vehicle_8,HIGH,MODERATE,45.61,7.49,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1988,2026-06-24 16:31:34,vehicle_18,HIGH,MODERATE,90.57,17.49,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1989,2026-06-24 16:31:35,vehicle_5,LOW,MODERATE,28.31,21.27,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1990,2026-06-24 16:31:36,vehicle_9,LOW,MODERATE,75.5,7.22,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1991,2026-06-24 16:31:37,vehicle_23,MEDIUM,MODERATE,57.71,5.91,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
1992,2026-06-24 16:31:38,vehicle_8,HIGH,MODERATE,75.48,7.32,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1993,2026-06-24 16:31:39,vehicle_2,LOW,MODERATE,43.86,21.3,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1994,2026-06-24 16:31:40,vehicle_17,HIGH,MODERATE,40.15,8.04,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1995,2026-06-24 16:31:41,vehicle_10,LOW,MODERATE,27.06,11.24,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
1996,2026-06-24 16:31:42,vehicle_9,HIGH,MODERATE,51.39,5.57,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
1997,2026-06-24 16:31:43,vehicle_5,HIGH,MODERATE,59.11,8.48,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
1998,2026-06-24 16:31:44,vehicle_19,HIGH,MODERATE,28.96,21.1,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
1999,2026-06-24 16:31:45,vehicle_20,LOW,MODERATE,40.87,10.95,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2000,2026-06-24 16:31:46,vehicle_8,HIGH,MODERATE,36.62,13.43,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2001,2026-06-24 16:31:47,vehicle_19,MEDIUM,MODERATE,60.13,15.37,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2002,2026-06-24 16:31:48,vehicle_8,HIGH,MODERATE,26.9,13.89,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2003,2026-06-24 16:31:49,vehicle_13,HIGH,MODERATE,82.54,14.37,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2004,2026-06-24 16:31:50,vehicle_8,MEDIUM,MODERATE,83.7,6.53,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2005,2026-06-24 16:31:51,vehicle_8,MEDIUM,MODERATE,74.95,16.43,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2006,2026-06-24 16:31:52,vehicle_6,MEDIUM,MODERATE,70.51,17.71,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2007,2026-06-24 16:31:53,vehicle_24,HIGH,MODERATE,55.7,7.33,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2008,2026-06-24 16:31:54,vehicle_2,MEDIUM,MODERATE,83.36,20.07,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2009,2026-06-24 16:31:55,vehicle_30,HIGH,MODERATE,79.08,14.84,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2010,2026-06-24 16:31:56,vehicle_9,LOW,MODERATE,23.04,5.13,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2011,2026-06-24 16:31:57,vehicle_7,HIGH,MODERATE,56.14,9.05,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2012,2026-06-24 16:31:58,vehicle_8,MEDIUM,MODERATE,53.7,19.17,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2013,2026-06-24 16:31:59,vehicle_19,LOW,MODERATE,33.42,15.56,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2014,2026-06-24 16:32:00,vehicle_23,HIGH,MODERATE,91.57,8.91,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2015,2026-06-24 16:32:01,vehicle_21,HIGH,MODERATE,92.31,5.69,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2016,2026-06-24 16:32:02,vehicle_27,MEDIUM,MODERATE,43.42,5.05,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2017,2026-06-24 16:32:03,vehicle_14,MEDIUM,MODERATE,65.75,16.47,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2018,2026-06-24 16:32:04,vehicle_13,MEDIUM,MODERATE,37.47,16.93,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2019,2026-06-24 16:32:05,vehicle_6,LOW,MODERATE,73.39,7.32,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2020,2026-06-24 16:32:06,vehicle_15,MEDIUM,MODERATE,82.42,11.86,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2021,2026-06-24 16:32:07,vehicle_29,LOW,MODERATE,30.79,7.21,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2022,2026-06-24 16:32:08,vehicle_27,HIGH,MODERATE,26.78,21.78,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2023,2026-06-24 16:32:09,vehicle_28,LOW,MODERATE,79.54,19.33,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2024,2026-06-24 16:32:10,vehicle_4,LOW,MODERATE,33.63,19.21,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2025,2026-06-24 16:32:11,vehicle_21,HIGH,MODERATE,30.15,17.3,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2026,2026-06-24 16:32:11,vehicle_26,HIGH,MODERATE,21.71,10.44,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2027,2026-06-24 16:32:13,vehicle_26,HIGH,MODERATE,53.98,16.44,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2028,2026-06-24 16:32:13,vehicle_5,HIGH,MODERATE,22.92,5.02,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"High traffic density increases local congestion risk. | Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2029,2026-06-24 16:32:15,vehicle_28,LOW,MODERATE,46.07,9.98,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2030,2026-06-24 16:32:16,vehicle_1,MEDIUM,MODERATE,73.94,11.3,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2031,2026-06-24 16:32:17,vehicle_7,HIGH,MODERATE,74.31,5.07,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2032,2026-06-24 16:32:18,vehicle_13,MEDIUM,MODERATE,38.98,7.62,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2033,2026-06-24 16:32:19,vehicle_24,HIGH,MODERATE,80.39,21.33,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2034,2026-06-24 16:32:20,vehicle_30,MEDIUM,MODERATE,62.87,8.67,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2035,2026-06-24 16:32:21,vehicle_24,HIGH,MODERATE,79.39,16.19,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2036,2026-06-24 16:32:22,vehicle_23,MEDIUM,MODERATE,42.61,9.05,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2037,2026-06-24 16:32:23,vehicle_10,HIGH,MODERATE,44.32,17.52,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2038,2026-06-24 16:32:24,vehicle_14,LOW,MODERATE,57.31,18.99,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2039,2026-06-24 16:32:25,vehicle_22,MEDIUM,MODERATE,74.07,6.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2040,2026-06-24 16:32:26,vehicle_23,MEDIUM,MODERATE,36.73,6.03,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2041,2026-06-24 16:32:27,vehicle_29,HIGH,MODERATE,98.83,16.03,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2042,2026-06-24 16:32:28,vehicle_6,LOW,MODERATE,97.97,8.26,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2043,2026-06-24 16:32:29,vehicle_12,LOW,MODERATE,28.69,6.98,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2044,2026-06-24 16:32:29,vehicle_4,LOW,MODERATE,54.13,18.88,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2045,2026-06-24 16:32:30,vehicle_23,LOW,MODERATE,30.36,12.54,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2046,2026-06-24 16:32:31,vehicle_30,MEDIUM,MODERATE,34.65,17.73,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2047,2026-06-24 16:32:32,vehicle_14,MEDIUM,MODERATE,99.52,17.03,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2048,2026-06-24 16:32:33,vehicle_25,MEDIUM,MODERATE,96.51,11.8,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2049,2026-06-24 16:32:34,vehicle_8,MEDIUM,MODERATE,35.57,11.08,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2050,2026-06-24 16:32:35,vehicle_22,HIGH,MODERATE,92.53,10.65,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,High traffic density increases local congestion risk. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation.
2051,2026-06-24 16:32:36,vehicle_13,LOW,MODERATE,73.55,9.02,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2052,2026-06-24 16:32:37,vehicle_26,LOW,MODERATE,38.57,11.96,obstacle_detection,CLOUD,CLOUD,RL decision accepted without override.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | CLOUD was selected because remote processing can handle heavier computation."
2053,2026-06-24 16:32:38,vehicle_30,MEDIUM,MODERATE,93.08,20.98,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2054,2026-06-24 16:32:39,vehicle_10,LOW,MODERATE,73.99,18.94,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2055,2026-06-24 16:32:40,vehicle_2,MEDIUM,MODERATE,90.25,11.87,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2056,2026-06-24 16:32:41,vehicle_1,MEDIUM,MODERATE,71.51,7.53,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
2057,2026-06-24 16:32:42,vehicle_12,MEDIUM,MODERATE,44.21,18.11,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2058,2026-06-24 16:32:43,vehicle_5,HIGH,MODERATE,52.66,7.22,obstacle_detection,EDGE,EDGE,RL decision accepted without override.,High traffic density increases local congestion risk. | Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload.
2059,2026-06-24 16:32:44,vehicle_21,MEDIUM,MODERATE,38.4,10.96,obstacle_detection,VEHICLE,EDGE,High predicted congestion detected; VEHICLE execution overridden to EDGE.,"Vehicle battery is low, so local execution may be risky. | Safety-critical task requires low-latency processing. | EDGE was selected to reduce latency while avoiding vehicle overload."
2060,2026-06-24 16:32:45,vehicle_14,LOW,MODERATE,87.31,5.47,obstacle_detection,VEHICLE,VEHICLE,RL decision accepted without override.,Low vehicle speed indicates possible congestion. | Safety-critical task requires low-latency processing. | VEHICLE was selected to avoid network dependency and process locally.
